image;width;height;dataset_country;mixset_id;spain_id;germany_id;belgium_id
00009_00015.ppm;44;42;ger;1;R-1;13;19
00009_00016.ppm;46;43;ger;1;R-1;13;19
00009_00017.ppm;49;46;ger;1;R-1;13;19
00009_00018.ppm;50;49;ger;1;R-1;13;19
00009_00019.ppm;53;52;ger;1;R-1;13;19
00009_00020.ppm;56;53;ger;1;R-1;13;19
00009_00021.ppm;60;55;ger;1;R-1;13;19
00009_00022.ppm;63;60;ger;1;R-1;13;19
00009_00023.ppm;68;61;ger;1;R-1;13;19
00009_00024.ppm;69;64;ger;1;R-1;13;19
00009_00025.ppm;71;65;ger;1;R-1;13;19
00009_00026.ppm;74;71;ger;1;R-1;13;19
00009_00027.ppm;75;73;ger;1;R-1;13;19
00009_00028.ppm;76;75;ger;1;R-1;13;19
00009_00029.ppm;83;80;ger;1;R-1;13;19
00010_00000.ppm;31;32;ger;1;R-1;13;19
00010_00001.ppm;30;32;ger;1;R-1;13;19
00010_00002.ppm;31;31;ger;1;R-1;13;19
00010_00003.ppm;34;34;ger;1;R-1;13;19
00010_00004.ppm;34;35;ger;1;R-1;13;19
00010_00005.ppm;35;35;ger;1;R-1;13;19
00010_00006.ppm;37;36;ger;1;R-1;13;19
00010_00007.ppm;38;34;ger;1;R-1;13;19
00010_00008.ppm;40;37;ger;1;R-1;13;19
00010_00009.ppm;43;38;ger;1;R-1;13;19
00010_00010.ppm;44;40;ger;1;R-1;13;19
00010_00011.ppm;47;42;ger;1;R-1;13;19
00010_00012.ppm;50;45;ger;1;R-1;13;19
00010_00013.ppm;50;46;ger;1;R-1;13;19
00010_00014.ppm;53;52;ger;1;R-1;13;19
00010_00015.ppm;56;50;ger;1;R-1;13;19
00010_00016.ppm;57;53;ger;1;R-1;13;19
00010_00017.ppm;60;55;ger;1;R-1;13;19
00010_00018.ppm;62;57;ger;1;R-1;13;19
00010_00019.ppm;62;59;ger;1;R-1;13;19
00010_00020.ppm;65;61;ger;1;R-1;13;19
00010_00021.ppm;69;63;ger;1;R-1;13;19
00010_00022.ppm;70;64;ger;1;R-1;13;19
00010_00023.ppm;71;69;ger;1;R-1;13;19
00010_00024.ppm;74;71;ger;1;R-1;13;19
00010_00025.ppm;73;73;ger;1;R-1;13;19
00010_00026.ppm;79;74;ger;1;R-1;13;19
00010_00027.ppm;81;80;ger;1;R-1;13;19
00010_00028.ppm;73;74;ger;1;R-1;13;19
00010_00029.ppm;74;74;ger;1;R-1;13;19
00011_00000.ppm;38;40;ger;1;R-1;13;19
00011_00001.ppm;36;39;ger;1;R-1;13;19
00011_00002.ppm;38;39;ger;1;R-1;13;19
00011_00003.ppm;40;42;ger;1;R-1;13;19
00011_00004.ppm;40;43;ger;1;R-1;13;19
00011_00005.ppm;40;45;ger;1;R-1;13;19
00011_00006.ppm;40;45;ger;1;R-1;13;19
00011_00007.ppm;41;45;ger;1;R-1;13;19
00011_00008.ppm;41;45;ger;1;R-1;13;19
00011_00009.ppm;43;46;ger;1;R-1;13;19
00011_00010.ppm;42;44;ger;1;R-1;13;19
00011_00011.ppm;42;47;ger;1;R-1;13;19
00011_00012.ppm;42;49;ger;1;R-1;13;19
00011_00013.ppm;42;49;ger;1;R-1;13;19
00011_00014.ppm;43;51;ger;1;R-1;13;19
00011_00015.ppm;44;50;ger;1;R-1;13;19
00011_00016.ppm;44;49;ger;1;R-1;13;19
00011_00017.ppm;46;52;ger;1;R-1;13;19
00011_00018.ppm;54;61;ger;1;R-1;13;19
00011_00019.ppm;54;63;ger;1;R-1;13;19
00011_00020.ppm;55;64;ger;1;R-1;13;19
00011_00021.ppm;57;67;ger;1;R-1;13;19
00011_00022.ppm;57;70;ger;1;R-1;13;19
00011_00023.ppm;59;72;ger;1;R-1;13;19
00011_00024.ppm;62;76;ger;1;R-1;13;19
00011_00025.ppm;63;81;ger;1;R-1;13;19
00011_00026.ppm;63;84;ger;1;R-1;13;19
00011_00027.ppm;65;89;ger;1;R-1;13;19
00011_00028.ppm;70;97;ger;1;R-1;13;19
00011_00029.ppm;71;100;ger;1;R-1;13;19
00012_00000.ppm;34;32;ger;1;R-1;13;19
00012_00001.ppm;36;34;ger;1;R-1;13;19
00012_00002.ppm;38;34;ger;1;R-1;13;19
00012_00003.ppm;38;34;ger;1;R-1;13;19
00012_00004.ppm;39;35;ger;1;R-1;13;19
00012_00005.ppm;40;35;ger;1;R-1;13;19
00012_00006.ppm;42;37;ger;1;R-1;13;19
00012_00007.ppm;42;38;ger;1;R-1;13;19
00012_00008.ppm;44;40;ger;1;R-1;13;19
00012_00009.ppm;45;42;ger;1;R-1;13;19
00012_00010.ppm;48;44;ger;1;R-1;13;19
00012_00011.ppm;49;44;ger;1;R-1;13;19
00012_00012.ppm;51;46;ger;1;R-1;13;19
00012_00013.ppm;52;49;ger;1;R-1;13;19
00012_00014.ppm;55;51;ger;1;R-1;13;19
00012_00015.ppm;54;49;ger;1;R-1;13;19
00012_00016.ppm;57;50;ger;1;R-1;13;19
00012_00017.ppm;61;54;ger;1;R-1;13;19
00012_00018.ppm;64;57;ger;1;R-1;13;19
00012_00019.ppm;69;59;ger;1;R-1;13;19
00012_00020.ppm;70;63;ger;1;R-1;13;19
00012_00021.ppm;70;63;ger;1;R-1;13;19
00012_00022.ppm;73;68;ger;1;R-1;13;19
00012_00023.ppm;76;70;ger;1;R-1;13;19
00012_00024.ppm;86;76;ger;1;R-1;13;19
00012_00025.ppm;87;79;ger;1;R-1;13;19
00012_00026.ppm;88;81;ger;1;R-1;13;19
00012_00027.ppm;96;84;ger;1;R-1;13;19
00012_00028.ppm;98;86;ger;1;R-1;13;19
00012_00029.ppm;105;93;ger;1;R-1;13;19
00013_00000.ppm;41;36;ger;1;R-1;13;19
00013_00001.ppm;42;37;ger;1;R-1;13;19
00013_00002.ppm;41;38;ger;1;R-1;13;19
00013_00003.ppm;41;37;ger;1;R-1;13;19
00013_00004.ppm;41;37;ger;1;R-1;13;19
00013_00005.ppm;42;38;ger;1;R-1;13;19
00013_00006.ppm;42;39;ger;1;R-1;13;19
00013_00007.ppm;43;40;ger;1;R-1;13;19
00013_00008.ppm;45;41;ger;1;R-1;13;19
00013_00009.ppm;48;43;ger;1;R-1;13;19
00013_00010.ppm;49;46;ger;1;R-1;13;19
00013_00011.ppm;47;44;ger;1;R-1;13;19
00013_00012.ppm;46;45;ger;1;R-1;13;19
00013_00013.ppm;50;47;ger;1;R-1;13;19
00013_00014.ppm;51;49;ger;1;R-1;13;19
00013_00015.ppm;52;48;ger;1;R-1;13;19
00013_00016.ppm;54;50;ger;1;R-1;13;19
00013_00017.ppm;55;51;ger;1;R-1;13;19
00013_00018.ppm;59;53;ger;1;R-1;13;19
00013_00019.ppm;65;57;ger;1;R-1;13;19
00013_00020.ppm;70;59;ger;1;R-1;13;19
00013_00021.ppm;68;61;ger;1;R-1;13;19
00013_00022.ppm;72;62;ger;1;R-1;13;19
00013_00023.ppm;73;65;ger;1;R-1;13;19
00013_00024.ppm;80;67;ger;1;R-1;13;19
00013_00025.ppm;81;69;ger;1;R-1;13;19
00013_00026.ppm;71;64;ger;1;R-1;13;19
00013_00027.ppm;75;70;ger;1;R-1;13;19
00013_00028.ppm;82;71;ger;1;R-1;13;19
00013_00029.ppm;86;74;ger;1;R-1;13;19
00014_00000.ppm;44;40;ger;1;R-1;13;19
00014_00001.ppm;45;40;ger;1;R-1;13;19
00014_00002.ppm;45;42;ger;1;R-1;13;19
00014_00003.ppm;46;43;ger;1;R-1;13;19
00014_00004.ppm;48;43;ger;1;R-1;13;19
00014_00005.ppm;48;44;ger;1;R-1;13;19
00014_00006.ppm;50;46;ger;1;R-1;13;19
00014_00007.ppm;51;46;ger;1;R-1;13;19
00014_00008.ppm;51;48;ger;1;R-1;13;19
00014_00009.ppm;54;50;ger;1;R-1;13;19
00014_00010.ppm;55;51;ger;1;R-1;13;19
00014_00011.ppm;58;53;ger;1;R-1;13;19
00014_00012.ppm;60;55;ger;1;R-1;13;19
00014_00013.ppm;61;56;ger;1;R-1;13;19
00014_00014.ppm;64;58;ger;1;R-1;13;19
00014_00015.ppm;67;60;ger;1;R-1;13;19
00014_00016.ppm;70;61;ger;1;R-1;13;19
00014_00017.ppm;74;68;ger;1;R-1;13;19
00014_00018.ppm;76;71;ger;1;R-1;13;19
00014_00019.ppm;83;74;ger;1;R-1;13;19
00014_00020.ppm;87;79;ger;1;R-1;13;19
00014_00021.ppm;93;81;ger;1;R-1;13;19
00014_00022.ppm;98;87;ger;1;R-1;13;19
00014_00023.ppm;106;94;ger;1;R-1;13;19
00014_00024.ppm;119;108;ger;1;R-1;13;19
00014_00025.ppm;124;114;ger;1;R-1;13;19
00014_00026.ppm;130;121;ger;1;R-1;13;19
00014_00027.ppm;141;133;ger;1;R-1;13;19
00014_00028.ppm;152;143;ger;1;R-1;13;19
00014_00029.ppm;169;160;ger;1;R-1;13;19
00015_00000.ppm;58;55;ger;1;R-1;13;19
00015_00001.ppm;60;56;ger;1;R-1;13;19
00015_00002.ppm;60;58;ger;1;R-1;13;19
00015_00003.ppm;62;58;ger;1;R-1;13;19
00015_00004.ppm;63;60;ger;1;R-1;13;19
00015_00005.ppm;65;61;ger;1;R-1;13;19
00015_00006.ppm;71;63;ger;1;R-1;13;19
00015_00007.ppm;72;67;ger;1;R-1;13;19
00015_00008.ppm;71;68;ger;1;R-1;13;19
00015_00009.ppm;74;70;ger;1;R-1;13;19
00015_00010.ppm;76;71;ger;1;R-1;13;19
00015_00011.ppm;76;74;ger;1;R-1;13;19
00015_00012.ppm;76;75;ger;1;R-1;13;19
00015_00013.ppm;81;80;ger;1;R-1;13;19
00015_00014.ppm;85;81;ger;1;R-1;13;19
00015_00015.ppm;89;84;ger;1;R-1;13;19
00015_00016.ppm;92;85;ger;1;R-1;13;19
00015_00017.ppm;93;88;ger;1;R-1;13;19
00015_00018.ppm;96;93;ger;1;R-1;13;19
00015_00019.ppm;97;94;ger;1;R-1;13;19
00015_00020.ppm;106;98;ger;1;R-1;13;19
00015_00021.ppm;109;99;ger;1;R-1;13;19
00015_00022.ppm;114;105;ger;1;R-1;13;19
00015_00023.ppm;117;106;ger;1;R-1;13;19
00015_00024.ppm;119;108;ger;1;R-1;13;19
00015_00025.ppm;122;112;ger;1;R-1;13;19
00015_00026.ppm;125;116;ger;1;R-1;13;19
00015_00027.ppm;131;120;ger;1;R-1;13;19
00015_00028.ppm;135;123;ger;1;R-1;13;19
00015_00029.ppm;147;133;ger;1;R-1;13;19
00016_00000.ppm;34;33;ger;1;R-1;13;19
00016_00001.ppm;35;33;ger;1;R-1;13;19
00016_00002.ppm;36;33;ger;1;R-1;13;19
00016_00003.ppm;37;34;ger;1;R-1;13;19
00016_00004.ppm;40;36;ger;1;R-1;13;19
00016_00005.ppm;41;36;ger;1;R-1;13;19
00016_00006.ppm;40;35;ger;1;R-1;13;19
00016_00007.ppm;41;38;ger;1;R-1;13;19
00016_00008.ppm;43;41;ger;1;R-1;13;19
00016_00009.ppm;45;40;ger;1;R-1;13;19
00016_00010.ppm;45;42;ger;1;R-1;13;19
00016_00011.ppm;46;43;ger;1;R-1;13;19
00016_00012.ppm;50;44;ger;1;R-1;13;19
00016_00013.ppm;50;45;ger;1;R-1;13;19
00016_00014.ppm;52;48;ger;1;R-1;13;19
00016_00015.ppm;55;50;ger;1;R-1;13;19
00016_00016.ppm;55;51;ger;1;R-1;13;19
00016_00017.ppm;58;54;ger;1;R-1;13;19
00016_00018.ppm;59;55;ger;1;R-1;13;19
00016_00019.ppm;62;58;ger;1;R-1;13;19
00016_00020.ppm;70;62;ger;1;R-1;13;19
00016_00021.ppm;71;64;ger;1;R-1;13;19
00016_00022.ppm;75;71;ger;1;R-1;13;19
00016_00023.ppm;82;76;ger;1;R-1;13;19
00016_00024.ppm;93;84;ger;1;R-1;13;19
00016_00025.ppm;96;88;ger;1;R-1;13;19
00016_00026.ppm;107;96;ger;1;R-1;13;19
00016_00027.ppm;120;111;ger;1;R-1;13;19
00016_00028.ppm;134;123;ger;1;R-1;13;19
00016_00029.ppm;160;142;ger;1;R-1;13;19
00017_00000.ppm;42;37;ger;1;R-1;13;19
00017_00001.ppm;42;39;ger;1;R-1;13;19
00017_00002.ppm;42;40;ger;1;R-1;13;19
00017_00003.ppm;44;42;ger;1;R-1;13;19
00017_00004.ppm;45;44;ger;1;R-1;13;19
00017_00005.ppm;45;44;ger;1;R-1;13;19
00017_00006.ppm;47;46;ger;1;R-1;13;19
00017_00007.ppm;47;47;ger;1;R-1;13;19
00017_00008.ppm;48;47;ger;1;R-1;13;19
00017_00009.ppm;52;46;ger;1;R-1;13;19
00017_00010.ppm;54;48;ger;1;R-1;13;19
00017_00011.ppm;54;50;ger;1;R-1;13;19
00017_00012.ppm;56;51;ger;1;R-1;13;19
00017_00013.ppm;58;53;ger;1;R-1;13;19
00017_00014.ppm;58;54;ger;1;R-1;13;19
00017_00015.ppm;62;58;ger;1;R-1;13;19
00017_00016.ppm;63;58;ger;1;R-1;13;19
00017_00017.ppm;64;59;ger;1;R-1;13;19
00017_00018.ppm;68;60;ger;1;R-1;13;19
00017_00019.ppm;70;62;ger;1;R-1;13;19
00017_00020.ppm;73;64;ger;1;R-1;13;19
00017_00021.ppm;74;69;ger;1;R-1;13;19
00017_00022.ppm;81;73;ger;1;R-1;13;19
00017_00023.ppm;83;74;ger;1;R-1;13;19
00017_00024.ppm;84;80;ger;1;R-1;13;19
00017_00025.ppm;87;82;ger;1;R-1;13;19
00017_00026.ppm;93;82;ger;1;R-1;13;19
00017_00027.ppm;98;86;ger;1;R-1;13;19
00017_00028.ppm;107;94;ger;1;R-1;13;19
00017_00029.ppm;110;98;ger;1;R-1;13;19
00018_00000.ppm;31;32;ger;1;R-1;13;19
00018_00001.ppm;33;32;ger;1;R-1;13;19
00018_00002.ppm;33;33;ger;1;R-1;13;19
00018_00003.ppm;34;33;ger;1;R-1;13;19
00018_00004.ppm;34;35;ger;1;R-1;13;19
00018_00005.ppm;36;34;ger;1;R-1;13;19
00018_00006.ppm;38;36;ger;1;R-1;13;19
00018_00007.ppm;37;38;ger;1;R-1;13;19
00018_00008.ppm;39;39;ger;1;R-1;13;19
00018_00009.ppm;38;38;ger;1;R-1;13;19
00018_00010.ppm;39;39;ger;1;R-1;13;19
00018_00011.ppm;40;41;ger;1;R-1;13;19
00018_00012.ppm;42;43;ger;1;R-1;13;19
00018_00013.ppm;45;44;ger;1;R-1;13;19
00018_00014.ppm;45;46;ger;1;R-1;13;19
00018_00015.ppm;47;47;ger;1;R-1;13;19
00018_00016.ppm;51;48;ger;1;R-1;13;19
00018_00017.ppm;51;49;ger;1;R-1;13;19
00018_00018.ppm;53;53;ger;1;R-1;13;19
00018_00019.ppm;56;52;ger;1;R-1;13;19
00018_00020.ppm;59;56;ger;1;R-1;13;19
00018_00021.ppm;61;58;ger;1;R-1;13;19
00018_00022.ppm;65;62;ger;1;R-1;13;19
00018_00023.ppm;69;68;ger;1;R-1;13;19
00018_00024.ppm;73;70;ger;1;R-1;13;19
00018_00025.ppm;80;73;ger;1;R-1;13;19
00018_00026.ppm;84;81;ger;1;R-1;13;19
00018_00027.ppm;93;85;ger;1;R-1;13;19
00018_00028.ppm;98;95;ger;1;R-1;13;19
00018_00029.ppm;107;100;ger;1;R-1;13;19
00019_00000.ppm;48;44;ger;1;R-1;13;19
00019_00001.ppm;50;44;ger;1;R-1;13;19
00019_00002.ppm;50;45;ger;1;R-1;13;19
00019_00003.ppm;52;47;ger;1;R-1;13;19
00019_00004.ppm;53;48;ger;1;R-1;13;19
00019_00005.ppm;53;47;ger;1;R-1;13;19
00019_00006.ppm;55;49;ger;1;R-1;13;19
00019_00007.ppm;54;50;ger;1;R-1;13;19
00019_00008.ppm;55;50;ger;1;R-1;13;19
00019_00009.ppm;55;50;ger;1;R-1;13;19
00019_00010.ppm;57;52;ger;1;R-1;13;19
00019_00011.ppm;57;53;ger;1;R-1;13;19
00019_00012.ppm;59;52;ger;1;R-1;13;19
00019_00013.ppm;61;54;ger;1;R-1;13;19
00019_00014.ppm;62;55;ger;1;R-1;13;19
00019_00015.ppm;64;57;ger;1;R-1;13;19
00019_00016.ppm;67;58;ger;1;R-1;13;19
00019_00017.ppm;70;60;ger;1;R-1;13;19
00019_00018.ppm;71;61;ger;1;R-1;13;19
00019_00019.ppm;72;62;ger;1;R-1;13;19
00019_00020.ppm;73;64;ger;1;R-1;13;19
00019_00021.ppm;74;68;ger;1;R-1;13;19
00019_00022.ppm;76;70;ger;1;R-1;13;19
00019_00023.ppm;82;72;ger;1;R-1;13;19
00019_00024.ppm;84;73;ger;1;R-1;13;19
00019_00025.ppm;86;75;ger;1;R-1;13;19
00019_00026.ppm;88;78;ger;1;R-1;13;19
00019_00027.ppm;94;81;ger;1;R-1;13;19
00019_00028.ppm;96;83;ger;1;R-1;13;19
00019_00029.ppm;98;87;ger;1;R-1;13;19
00020_00000.ppm;35;32;ger;1;R-1;13;19
00020_00001.ppm;36;33;ger;1;R-1;13;19
00020_00002.ppm;38;36;ger;1;R-1;13;19
00020_00003.ppm;39;38;ger;1;R-1;13;19
00020_00004.ppm;40;38;ger;1;R-1;13;19
00020_00005.ppm;42;38;ger;1;R-1;13;19
00020_00006.ppm;41;39;ger;1;R-1;13;19
00020_00007.ppm;43;40;ger;1;R-1;13;19
00020_00008.ppm;45;42;ger;1;R-1;13;19
00020_00009.ppm;48;43;ger;1;R-1;13;19
00020_00010.ppm;48;45;ger;1;R-1;13;19
00020_00011.ppm;49;46;ger;1;R-1;13;19
00020_00012.ppm;51;48;ger;1;R-1;13;19
00020_00013.ppm;52;46;ger;1;R-1;13;19
00020_00014.ppm;52;49;ger;1;R-1;13;19
00020_00015.ppm;55;52;ger;1;R-1;13;19
00020_00016.ppm;56;52;ger;1;R-1;13;19
00020_00017.ppm;59;55;ger;1;R-1;13;19
00020_00018.ppm;63;59;ger;1;R-1;13;19
00020_00019.ppm;64;60;ger;1;R-1;13;19
00020_00020.ppm;70;64;ger;1;R-1;13;19
00020_00021.ppm;75;72;ger;1;R-1;13;19
00020_00022.ppm;82;74;ger;1;R-1;13;19
00020_00023.ppm;88;81;ger;1;R-1;13;19
00020_00024.ppm;95;85;ger;1;R-1;13;19
00020_00025.ppm;106;94;ger;1;R-1;13;19
00020_00026.ppm;118;106;ger;1;R-1;13;19
00020_00027.ppm;128;113;ger;1;R-1;13;19
00020_00028.ppm;146;130;ger;1;R-1;13;19
00020_00029.ppm;165;144;ger;1;R-1;13;19
00021_00000.ppm;26;25;ger;1;R-1;13;19
00021_00001.ppm;28;27;ger;1;R-1;13;19
00021_00002.ppm;29;28;ger;1;R-1;13;19
00021_00003.ppm;29;27;ger;1;R-1;13;19
00021_00004.ppm;30;28;ger;1;R-1;13;19
00021_00005.ppm;30;29;ger;1;R-1;13;19
00021_00006.ppm;32;30;ger;1;R-1;13;19
00021_00007.ppm;34;30;ger;1;R-1;13;19
00021_00008.ppm;34;31;ger;1;R-1;13;19
00021_00009.ppm;36;33;ger;1;R-1;13;19
00021_00010.ppm;36;31;ger;1;R-1;13;19
00021_00011.ppm;37;33;ger;1;R-1;13;19
00021_00012.ppm;37;34;ger;1;R-1;13;19
00021_00013.ppm;39;36;ger;1;R-1;13;19
00021_00014.ppm;42;37;ger;1;R-1;13;19
00021_00015.ppm;41;36;ger;1;R-1;13;19
00021_00016.ppm;45;39;ger;1;R-1;13;19
00021_00017.ppm;49;41;ger;1;R-1;13;19
00021_00018.ppm;50;43;ger;1;R-1;13;19
00021_00019.ppm;52;47;ger;1;R-1;13;19
00021_00020.ppm;55;51;ger;1;R-1;13;19
00021_00021.ppm;57;52;ger;1;R-1;13;19
00021_00022.ppm;61;56;ger;1;R-1;13;19
00021_00023.ppm;67;60;ger;1;R-1;13;19
00021_00024.ppm;74;67;ger;1;R-1;13;19
00021_00025.ppm;82;73;ger;1;R-1;13;19
00021_00026.ppm;82;82;ger;1;R-1;13;19
00021_00027.ppm;95;91;ger;1;R-1;13;19
00021_00028.ppm;107;98;ger;1;R-1;13;19
00021_00029.ppm;124;110;ger;1;R-1;13;19
00022_00000.ppm;47;44;ger;1;R-1;13;19
00022_00001.ppm;47;45;ger;1;R-1;13;19
00022_00002.ppm;47;44;ger;1;R-1;13;19
00022_00003.ppm;46;44;ger;1;R-1;13;19
00022_00004.ppm;46;46;ger;1;R-1;13;19
00022_00005.ppm;47;46;ger;1;R-1;13;19
00022_00006.ppm;49;48;ger;1;R-1;13;19
00022_00007.ppm;50;50;ger;1;R-1;13;19
00022_00008.ppm;49;49;ger;1;R-1;13;19
00022_00009.ppm;50;50;ger;1;R-1;13;19
00022_00010.ppm;51;51;ger;1;R-1;13;19
00022_00011.ppm;52;52;ger;1;R-1;13;19
00022_00012.ppm;52;52;ger;1;R-1;13;19
00022_00013.ppm;53;53;ger;1;R-1;13;19
00022_00014.ppm;54;55;ger;1;R-1;13;19
00022_00015.ppm;55;55;ger;1;R-1;13;19
00022_00016.ppm;56;57;ger;1;R-1;13;19
00022_00017.ppm;55;58;ger;1;R-1;13;19
00022_00018.ppm;62;72;ger;1;R-1;13;19
00022_00019.ppm;69;76;ger;1;R-1;13;19
00022_00020.ppm;69;77;ger;1;R-1;13;19
00022_00021.ppm;70;80;ger;1;R-1;13;19
00022_00022.ppm;71;79;ger;1;R-1;13;19
00022_00023.ppm;73;82;ger;1;R-1;13;19
00022_00024.ppm;74;83;ger;1;R-1;13;19
00022_00025.ppm;75;86;ger;1;R-1;13;19
00022_00026.ppm;74;85;ger;1;R-1;13;19
00022_00027.ppm;76;87;ger;1;R-1;13;19
00022_00028.ppm;76;92;ger;1;R-1;13;19
00022_00029.ppm;80;92;ger;1;R-1;13;19
00023_00000.ppm;26;32;ger;1;R-1;13;19
00023_00001.ppm;28;32;ger;1;R-1;13;19
00023_00002.ppm;27;34;ger;1;R-1;13;19
00023_00003.ppm;27;33;ger;1;R-1;13;19
00023_00004.ppm;29;34;ger;1;R-1;13;19
00023_00005.ppm;28;36;ger;1;R-1;13;19
00023_00006.ppm;31;35;ger;1;R-1;13;19
00023_00007.ppm;31;36;ger;1;R-1;13;19
00023_00008.ppm;31;38;ger;1;R-1;13;19
00023_00009.ppm;32;40;ger;1;R-1;13;19
00023_00010.ppm;34;40;ger;1;R-1;13;19
00023_00011.ppm;34;41;ger;1;R-1;13;19
00023_00012.ppm;35;43;ger;1;R-1;13;19
00023_00013.ppm;36;44;ger;1;R-1;13;19
00023_00014.ppm;38;47;ger;1;R-1;13;19
00023_00015.ppm;38;49;ger;1;R-1;13;19
00023_00016.ppm;38;51;ger;1;R-1;13;19
00023_00017.ppm;41;54;ger;1;R-1;13;19
00023_00018.ppm;43;56;ger;1;R-1;13;19
00023_00019.ppm;45;59;ger;1;R-1;13;19
00023_00020.ppm;47;63;ger;1;R-1;13;19
00023_00021.ppm;50;69;ger;1;R-1;13;19
00023_00022.ppm;51;72;ger;1;R-1;13;19
00023_00023.ppm;53;76;ger;1;R-1;13;19
00023_00024.ppm;57;83;ger;1;R-1;13;19
00023_00025.ppm;61;93;ger;1;R-1;13;19
00023_00026.ppm;63;99;ger;1;R-1;13;19
00023_00027.ppm;69;108;ger;1;R-1;13;19
00023_00028.ppm;70;123;ger;1;R-1;13;19
00023_00029.ppm;72;135;ger;1;R-1;13;19
00024_00000.ppm;34;34;ger;1;R-1;13;19
00024_00001.ppm;35;34;ger;1;R-1;13;19
00024_00002.ppm;37;35;ger;1;R-1;13;19
00024_00003.ppm;40;38;ger;1;R-1;13;19
00024_00004.ppm;39;38;ger;1;R-1;13;19
00024_00005.ppm;40;38;ger;1;R-1;13;19
00024_00006.ppm;39;38;ger;1;R-1;13;19
00024_00007.ppm;41;39;ger;1;R-1;13;19
00024_00008.ppm;42;40;ger;1;R-1;13;19
00024_00009.ppm;43;40;ger;1;R-1;13;19
00024_00010.ppm;46;43;ger;1;R-1;13;19
00024_00011.ppm;47;43;ger;1;R-1;13;19
00024_00012.ppm;47;44;ger;1;R-1;13;19
00024_00013.ppm;48;47;ger;1;R-1;13;19
00024_00014.ppm;48;47;ger;1;R-1;13;19
00024_00015.ppm;51;46;ger;1;R-1;13;19
00024_00016.ppm;54;50;ger;1;R-1;13;19
00024_00017.ppm;57;51;ger;1;R-1;13;19
00024_00018.ppm;58;54;ger;1;R-1;13;19
00024_00019.ppm;62;57;ger;1;R-1;13;19
00024_00020.ppm;70;60;ger;1;R-1;13;19
00024_00021.ppm;76;64;ger;1;R-1;13;19
00024_00022.ppm;81;71;ger;1;R-1;13;19
00024_00023.ppm;87;78;ger;1;R-1;13;19
00024_00024.ppm;99;86;ger;1;R-1;13;19
00024_00025.ppm;111;94;ger;1;R-1;13;19
00024_00026.ppm;121;104;ger;1;R-1;13;19
00024_00027.ppm;124;111;ger;1;R-1;13;19
00024_00028.ppm;143;129;ger;1;R-1;13;19
00024_00029.ppm;160;137;ger;1;R-1;13;19
00025_00000.ppm;33;31;ger;1;R-1;13;19
00025_00001.ppm;34;33;ger;1;R-1;13;19
00025_00002.ppm;34;32;ger;1;R-1;13;19
00025_00003.ppm;35;34;ger;1;R-1;13;19
00025_00004.ppm;34;31;ger;1;R-1;13;19
00025_00005.ppm;36;35;ger;1;R-1;13;19
00025_00006.ppm;37;34;ger;1;R-1;13;19
00025_00007.ppm;37;36;ger;1;R-1;13;19
00025_00008.ppm;39;37;ger;1;R-1;13;19
00025_00009.ppm;40;37;ger;1;R-1;13;19
00025_00010.ppm;40;38;ger;1;R-1;13;19
00025_00011.ppm;42;39;ger;1;R-1;13;19
00025_00012.ppm;43;39;ger;1;R-1;13;19
00025_00013.ppm;45;40;ger;1;R-1;13;19
00025_00014.ppm;47;42;ger;1;R-1;13;19
00025_00015.ppm;49;45;ger;1;R-1;13;19
00025_00016.ppm;52;47;ger;1;R-1;13;19
00025_00017.ppm;53;50;ger;1;R-1;13;19
00025_00018.ppm;57;51;ger;1;R-1;13;19
00025_00019.ppm;59;53;ger;1;R-1;13;19
00025_00020.ppm;61;57;ger;1;R-1;13;19
00025_00021.ppm;63;58;ger;1;R-1;13;19
00025_00022.ppm;67;60;ger;1;R-1;13;19
00025_00023.ppm;73;65;ger;1;R-1;13;19
00025_00024.ppm;81;70;ger;1;R-1;13;19
00025_00025.ppm;86;74;ger;1;R-1;13;19
00025_00026.ppm;93;83;ger;1;R-1;13;19
00025_00027.ppm;99;92;ger;1;R-1;13;19
00025_00028.ppm;110;101;ger;1;R-1;13;19
00025_00029.ppm;129;116;ger;1;R-1;13;19
00026_00000.ppm;33;36;ger;1;R-1;13;19
00026_00001.ppm;34;37;ger;1;R-1;13;19
00026_00002.ppm;32;39;ger;1;R-1;13;19
00026_00003.ppm;32;40;ger;1;R-1;13;19
00026_00004.ppm;34;40;ger;1;R-1;13;19
00026_00005.ppm;36;44;ger;1;R-1;13;19
00026_00006.ppm;37;45;ger;1;R-1;13;19
00026_00007.ppm;37;45;ger;1;R-1;13;19
00026_00008.ppm;37;45;ger;1;R-1;13;19
00026_00009.ppm;38;46;ger;1;R-1;13;19
00026_00010.ppm;39;49;ger;1;R-1;13;19
00026_00011.ppm;40;49;ger;1;R-1;13;19
00026_00012.ppm;43;49;ger;1;R-1;13;19
00026_00013.ppm;44;53;ger;1;R-1;13;19
00026_00014.ppm;43;54;ger;1;R-1;13;19
00026_00015.ppm;45;59;ger;1;R-1;13;19
00026_00016.ppm;46;59;ger;1;R-1;13;19
00026_00017.ppm;46;60;ger;1;R-1;13;19
00026_00018.ppm;48;62;ger;1;R-1;13;19
00026_00019.ppm;51;65;ger;1;R-1;13;19
00026_00020.ppm;53;69;ger;1;R-1;13;19
00026_00021.ppm;54;75;ger;1;R-1;13;19
